,Charging Current (A),Actual Pilot (A),Voltage (V),Charging State,Energy Delivered (kWh),Power (kW)
2019-12-02T18:53:37+00:00,15.8,20.0,217.0,ADAPTIVE,3.6422691666700002,3.4539999999999997
2019-12-02T18:53:41+00:00,15.9,20.0,216.9,ADAPTIVE,3.64604138889,3.4739999999999998
2019-12-02T18:53:48+00:00,15.9,20.0,216.9,ADAPTIVE,3.65360111111,3.48
2019-12-02T18:53:50+00:00,15.9,20.0,216.9,ADAPTIVE,3.65360111111,3.48
2019-12-02T18:53:51+00:00,15.8,20.0,216.3,ADAPTIVE,3.65737194444,3.448
2019-12-02T18:53:55+00:00,15.8,20.0,217.5,ADAPTIVE,3.66115416667,3.465
2019-12-02T18:53:59+00:00,15.9,20.0,217.2,ADAPTIVE,3.6649330555599997,3.476
2019-12-02T18:54:03+00:00,15.8,20.0,216.5,ADAPTIVE,3.66872,3.457
2019-12-02T18:54:07+00:00,15.8,20.0,216.7,ADAPTIVE,3.6724908333299995,3.4619999999999997
2019-12-02T18:54:11+00:00,15.8,20.0,215.9,ADAPTIVE,3.67625777778,3.435
2019-12-02T18:54:15+00:00,15.8,20.0,215.8,ADAPTIVE,3.68000694444,3.445
2019-12-02T18:54:19+00:00,15.8,20.0,215.6,ADAPTIVE,3.6837733333299996,3.447
2019-12-02T18:54:23+00:00,15.8,20.0,216.4,ADAPTIVE,3.6875272222199995,3.457
2019-12-02T18:54:27+00:00,15.8,20.0,215.9,ADAPTIVE,3.6912838888899997,3.456
2019-12-02T18:54:31+00:00,15.9,20.0,217.0,ADAPTIVE,3.695065,3.4859999999999998
2019-12-02T18:54:34+00:00,15.8,20.0,217.2,ADAPTIVE,3.6988405555599995,3.476
2019-12-02T18:54:38+00:00,15.8,20.0,217.1,ADAPTIVE,3.7026311111099997,3.4549999999999996
2019-12-02T18:54:42+00:00,15.9,20.0,217.2,ADAPTIVE,3.70640472222,3.4739999999999998
2019-12-02T18:54:47+00:00,15.8,20.0,217.5,ADAPTIVE,3.71019472222,3.469
2019-12-02T18:54:50+00:00,15.8,20.0,217.1,ADAPTIVE,3.7139708333299994,3.468
2019-12-02T18:54:54+00:00,15.8,20.0,217.1,ADAPTIVE,3.71776166667,3.473
2019-12-02T18:54:58+00:00,15.8,20.0,217.5,ADAPTIVE,3.72153694444,3.468
2019-12-02T18:55:02+00:00,15.8,20.0,217.0,ADAPTIVE,3.72532888889,3.4539999999999997
2019-12-02T18:55:06+00:00,15.8,20.0,217.0,ADAPTIVE,3.7291030555599995,3.4589999999999996
2019-12-02T18:55:08+00:00,15.8,20.0,217.0,ADAPTIVE,3.7291030555599995,3.4589999999999996
2019-12-02T18:55:10+00:00,15.8,20.0,217.2,ADAPTIVE,3.7328949999999996,3.468
2019-12-02T18:55:14+00:00,15.8,20.0,217.2,ADAPTIVE,3.73667083333,3.472
2019-12-02T18:55:18+00:00,15.8,20.0,217.1,ADAPTIVE,3.7404636111099996,3.4709999999999996
2019-12-02T18:55:22+00:00,15.8,20.0,217.3,ADAPTIVE,3.74424027778,3.4709999999999996
2019-12-02T18:55:26+00:00,15.9,20.0,217.4,ADAPTIVE,3.74803194444,3.4789999999999996
2019-12-02T18:55:30+00:00,15.9,20.0,217.7,ADAPTIVE,3.75181194444,3.4789999999999996
2019-12-02T18:55:34+00:00,15.9,20.0,217.5,ADAPTIVE,3.75560916667,3.489
2019-12-02T18:55:37+00:00,15.8,20.0,218.0,ADAPTIVE,3.75940222222,3.488
2019-12-02T18:55:41+00:00,15.9,20.0,218.5,ADAPTIVE,3.76320472222,3.5
2019-12-02T18:55:45+00:00,15.8,20.0,217.7,ADAPTIVE,3.76701472222,3.4749999999999996
2019-12-02T18:55:50+00:00,15.8,20.0,217.0,ADAPTIVE,3.7707975,3.468
2019-12-02T18:55:54+00:00,15.9,20.0,217.5,ADAPTIVE,3.77459277778,3.485
2019-12-02T18:55:57+00:00,15.8,20.0,217.2,ADAPTIVE,3.7783683333299996,3.4659999999999997
2019-12-02T18:56:01+00:00,15.8,20.0,217.7,ADAPTIVE,3.78216277778,3.472
2019-12-02T18:56:05+00:00,11.3,20.0,218.2,ADAPTIVE,3.78510472222,2.492
2019-12-02T18:56:09+00:00,15.5,20.0,217.7,ADAPTIVE,3.78841666667,3.393
2019-12-02T18:56:11+00:00,15.5,20.0,217.7,ADAPTIVE,3.78841666667,3.393
2019-12-02T18:56:13+00:00,15.8,20.0,216.9,ADAPTIVE,3.792185,3.4779999999999998
2019-12-02T18:56:14+00:00,15.8,20.0,216.9,ADAPTIVE,3.792185,3.4779999999999998
2019-12-02T18:56:17+00:00,15.8,20.0,217.4,ADAPTIVE,3.7959755555599997,3.4539999999999997
2019-12-02T18:56:21+00:00,15.8,20.0,216.9,ADAPTIVE,3.79975111111,3.4659999999999997
2019-12-02T18:56:25+00:00,15.9,20.0,217.1,ADAPTIVE,3.8035408333299996,3.4739999999999998
2019-12-02T18:56:29+00:00,15.9,20.0,217.1,ADAPTIVE,3.8073130555599994,3.476
2019-12-02T18:56:33+00:00,15.8,20.0,217.2,ADAPTIVE,3.81108416667,3.4579999999999997
2019-12-02T18:56:37+00:00,15.8,20.0,217.0,ADAPTIVE,3.81487277778,3.4629999999999996
2019-12-02T18:56:41+00:00,15.8,20.0,217.1,ADAPTIVE,3.8186461111099996,3.4659999999999997
2019-12-02T18:56:44+00:00,15.9,20.0,216.8,ADAPTIVE,3.8224372222199996,3.461
2019-12-02T18:56:48+00:00,15.8,20.0,217.2,ADAPTIVE,3.82621027778,3.4589999999999996
2019-12-02T18:56:53+00:00,15.8,20.0,217.0,ADAPTIVE,3.8300025,3.464
2019-12-02T18:56:57+00:00,15.8,20.0,217.2,ADAPTIVE,3.8337786111099996,3.4589999999999996
2019-12-02T18:57:01+00:00,15.9,20.0,217.1,ADAPTIVE,3.83755388889,3.4709999999999996
2019-12-02T18:57:05+00:00,15.8,20.0,217.1,ADAPTIVE,3.8413447222199997,3.4499999999999997
2019-12-02T18:57:08+00:00,15.8,20.0,217.3,ADAPTIVE,3.8451186111099998,3.465
2019-12-02T18:57:12+00:00,15.9,20.0,217.1,ADAPTIVE,3.8489105555599994,3.484
2019-12-02T18:57:16+00:00,15.8,20.0,217.4,ADAPTIVE,3.85268527778,3.465
2019-12-02T18:57:23+00:00,15.8,20.0,217.5,ADAPTIVE,3.8564613888899997,3.46
2019-12-02T18:57:25+00:00,15.8,20.0,217.1,ADAPTIVE,3.86025138889,3.469
2019-12-02T18:57:29+00:00,15.8,20.0,216.9,ADAPTIVE,3.8640247222199995,3.464
2019-12-02T18:57:33+00:00,15.9,20.0,217.3,ADAPTIVE,3.8678158333299995,3.4789999999999996
2019-12-02T18:57:36+00:00,15.8,20.0,216.2,ADAPTIVE,3.87158666667,3.441
2019-12-02T18:57:40+00:00,15.8,20.0,215.3,ADAPTIVE,3.8753530555599998,3.427
2019-12-02T18:57:44+00:00,15.9,20.0,216.4,ADAPTIVE,3.8791080555599997,3.457
2019-12-02T18:57:48+00:00,15.8,20.0,216.0,ADAPTIVE,3.8828774999999998,3.4419999999999997
2019-12-02T18:57:51+00:00,15.8,20.0,217.0,ADAPTIVE,3.88664805556,3.4629999999999996
2019-12-02T18:57:56+00:00,15.8,20.0,216.5,ADAPTIVE,3.8904361111099997,3.4629999999999996
2019-12-02T18:57:59+00:00,15.9,20.0,217.1,ADAPTIVE,3.89421027778,3.4949999999999997
2019-12-02T18:58:03+00:00,15.9,20.0,217.0,ADAPTIVE,3.89800083333,3.481
2019-12-02T18:58:07+00:00,15.8,20.0,217.9,ADAPTIVE,3.9017794444400002,3.4789999999999996
2019-12-02T18:58:12+00:00,15.8,20.0,217.5,ADAPTIVE,3.90557611111,3.469
2019-12-02T18:58:15+00:00,15.8,20.0,217.1,ADAPTIVE,3.9093533333299995,3.472
2019-12-02T18:58:19+00:00,15.9,20.0,217.4,ADAPTIVE,3.9131458333299998,3.473
2019-12-02T18:58:24+00:00,15.9,20.0,217.8,ADAPTIVE,3.9169255555599998,3.489
2019-12-02T18:58:27+00:00,15.8,20.0,217.1,ADAPTIVE,3.9207247222199997,3.4699999999999998
2019-12-02T18:58:31+00:00,15.9,20.0,216.6,ADAPTIVE,3.9245236111099997,3.468
2019-12-02T18:58:35+00:00,15.8,20.0,216.8,ADAPTIVE,3.9282863888899997,3.4589999999999996
2019-12-02T18:58:39+00:00,15.8,20.0,216.6,ADAPTIVE,3.9320655555599995,3.46
2019-12-02T18:58:43+00:00,15.9,20.0,216.7,ADAPTIVE,3.93582777778,3.4739999999999998
2019-12-02T18:58:47+00:00,15.8,20.0,216.3,ADAPTIVE,3.93960777778,3.452
2019-12-02T18:58:48+00:00,15.8,20.0,216.3,ADAPTIVE,3.93960777778,3.452
2019-12-02T18:58:50+00:00,15.8,20.0,216.5,ADAPTIVE,3.94336944444,3.4549999999999996
2019-12-02T18:58:55+00:00,15.8,20.0,217.3,ADAPTIVE,3.94716222222,3.472
2019-12-02T18:58:59+00:00,15.9,20.0,216.9,ADAPTIVE,3.9509411111099997,3.4779999999999998
2019-12-02T18:59:02+00:00,15.8,20.0,216.8,ADAPTIVE,3.95473416667,3.46
2019-12-02T18:59:06+00:00,15.9,20.0,217.0,ADAPTIVE,3.9585252777799997,3.4739999999999998
2019-12-02T18:59:10+00:00,15.8,20.0,216.7,ADAPTIVE,3.96230111111,3.473
2019-12-02T18:59:14+00:00,15.9,20.0,217.0,ADAPTIVE,3.9660908333299996,3.473
2019-12-02T18:59:18+00:00,15.8,20.0,217.0,ADAPTIVE,3.9698661111099995,3.4629999999999996
2019-12-02T18:59:22+00:00,15.9,20.0,216.9,ADAPTIVE,3.9736580555599996,3.4669999999999996
2019-12-02T18:59:28+00:00,15.8,20.0,217.1,ADAPTIVE,3.9774355555599996,3.4669999999999996
2019-12-02T18:59:30+00:00,15.8,20.0,217.3,ADAPTIVE,3.9812294444400003,3.4579999999999997
2019-12-02T18:59:35+00:00,15.9,20.0,217.4,ADAPTIVE,3.98500638889,3.4789999999999996
2019-12-02T18:59:38+00:00,15.9,20.0,217.0,ADAPTIVE,3.98880194444,3.473
2019-12-02T18:59:42+00:00,15.8,20.0,217.3,ADAPTIVE,3.9925805555599996,3.461
2019-12-02T18:59:46+00:00,15.9,20.0,217.3,ADAPTIVE,3.99637694444,3.484
2019-12-02T18:59:52+00:00,15.8,20.0,217.4,ADAPTIVE,4.00015888889,3.468
2019-12-02T18:59:54+00:00,15.9,20.0,217.5,ADAPTIVE,4.00395861111,3.493
2019-12-02T18:59:58+00:00,15.8,20.0,217.4,ADAPTIVE,4.0077436111099995,3.4619999999999997
2019-12-02T19:00:01+00:00,15.9,20.0,217.5,ADAPTIVE,4.0115425,3.4789999999999996
2019-12-02T19:00:07+00:00,15.8,20.0,217.4,ADAPTIVE,4.015325,3.4579999999999997
2019-12-02T19:00:09+00:00,15.8,20.0,217.0,ADAPTIVE,4.0191236111099995,3.46
2019-12-02T19:00:13+00:00,15.8,20.0,217.3,ADAPTIVE,4.02292027778,3.4669999999999996
2019-12-02T19:00:17+00:00,15.8,20.0,217.1,ADAPTIVE,4.02669916667,3.4589999999999996
2019-12-02T19:00:21+00:00,15.9,20.0,218.0,ADAPTIVE,4.03049416667,3.4739999999999998
2019-12-02T19:00:26+00:00,15.8,20.0,217.3,ADAPTIVE,4.03427111111,3.46
2019-12-02T19:00:29+00:00,15.8,20.0,217.5,ADAPTIVE,4.03806722222,3.48
2019-12-02T19:00:33+00:00,15.8,20.0,217.6,ADAPTIVE,4.04185138889,3.468
2019-12-02T19:00:37+00:00,15.8,20.0,217.6,ADAPTIVE,4.045652222219999,3.4789999999999996
2019-12-02T19:00:41+00:00,15.9,20.0,218.6,ADAPTIVE,4.0494375,3.4939999999999998
2019-12-02T19:00:45+00:00,15.7,20.0,218.3,ADAPTIVE,4.05325388889,3.4709999999999996
2019-12-02T19:00:49+00:00,15.9,20.0,218.0,ADAPTIVE,4.0570474999999995,3.4989999999999997
2019-12-02T19:00:53+00:00,15.8,20.0,217.5,ADAPTIVE,4.06084916667,3.4749999999999996
2019-12-02T19:00:57+00:00,15.8,20.0,218.0,ADAPTIVE,4.06463277778,3.484
2019-12-02T19:01:01+00:00,15.8,20.0,217.4,ADAPTIVE,4.06843277778,3.46
2019-12-02T19:01:05+00:00,15.8,20.0,217.6,ADAPTIVE,4.07220805556,3.4659999999999997
2019-12-02T19:01:08+00:00,15.8,20.0,217.7,ADAPTIVE,4.076003055559999,3.4589999999999996
2019-12-02T19:01:13+00:00,15.8,20.0,217.4,ADAPTIVE,4.07978416667,3.4789999999999996
2019-12-02T19:01:16+00:00,15.8,20.0,217.2,ADAPTIVE,4.08358333333,3.476
2019-12-02T19:01:20+00:00,15.9,20.0,217.9,ADAPTIVE,4.08736666667,3.4789999999999996
2019-12-02T19:01:24+00:00,15.8,20.0,216.8,ADAPTIVE,4.0911625,3.4779999999999998
2019-12-02T19:01:30+00:00,15.8,20.0,217.1,ADAPTIVE,4.0949374999999995,3.464
2019-12-02T19:01:32+00:00,15.9,20.0,217.3,ADAPTIVE,4.09873,3.4779999999999998
2019-12-02T19:01:36+00:00,15.9,20.0,216.9,ADAPTIVE,4.10250472222,3.473
2019-12-02T19:01:40+00:00,15.7,20.0,217.3,ADAPTIVE,4.10629805556,3.437
2019-12-02T19:01:44+00:00,15.9,20.0,217.5,ADAPTIVE,4.11007305556,3.48
2019-12-02T19:01:48+00:00,15.8,20.0,217.8,ADAPTIVE,4.11386472222,3.4619999999999997
2019-12-02T19:01:52+00:00,15.8,20.0,217.9,ADAPTIVE,4.11764361111,3.4499999999999997
2019-12-02T19:01:56+00:00,15.8,20.0,217.6,ADAPTIVE,4.12142444444,3.4699999999999998
2019-12-02T19:02:01+00:00,15.9,20.0,217.3,ADAPTIVE,4.12521916667,3.4859999999999998
2019-12-02T19:02:04+00:00,15.9,20.0,218.0,ADAPTIVE,4.12899722222,3.488
2019-12-02T19:02:08+00:00,15.8,20.0,217.9,ADAPTIVE,4.13279305556,3.461
2019-12-02T19:02:12+00:00,15.8,20.0,217.8,ADAPTIVE,4.1365725,3.476
2019-12-02T19:02:16+00:00,15.8,20.0,217.4,ADAPTIVE,4.140350833329999,3.465
2019-12-02T19:02:20+00:00,15.9,20.0,217.8,ADAPTIVE,4.14414638889,3.4739999999999998
2019-12-02T19:02:24+00:00,15.7,20.0,217.3,ADAPTIVE,4.1479305555599995,3.4589999999999996
2019-12-02T19:02:27+00:00,15.8,20.0,217.4,ADAPTIVE,4.151733055559999,3.476
2019-12-02T19:02:31+00:00,15.8,20.0,217.9,ADAPTIVE,4.15551833333,3.469
2019-12-02T19:02:35+00:00,15.8,20.0,218.3,ADAPTIVE,4.15931888889,3.4709999999999996
2019-12-02T19:02:39+00:00,15.9,20.0,217.4,ADAPTIVE,4.16310055556,3.501
2019-12-02T19:02:43+00:00,15.8,20.0,217.8,ADAPTIVE,4.16689388889,3.456
2019-12-02T19:02:47+00:00,15.8,20.0,217.5,ADAPTIVE,4.170669999999999,3.4699999999999998
2019-12-02T19:02:51+00:00,15.8,20.0,217.6,ADAPTIVE,4.17446222222,3.4589999999999996
2019-12-02T19:02:55+00:00,15.9,20.0,217.6,ADAPTIVE,4.17823888889,3.4829999999999997
2019-12-02T19:02:59+00:00,15.8,20.0,216.9,ADAPTIVE,4.182035,3.4499999999999997
2019-12-02T19:03:04+00:00,15.8,20.0,217.0,ADAPTIVE,4.185804722219999,3.4779999999999998
2019-12-02T19:03:07+00:00,15.8,20.0,217.0,ADAPTIVE,4.1895977777799995,3.453
2019-12-02T19:03:11+00:00,15.8,20.0,217.1,ADAPTIVE,4.19337361111,3.4619999999999997
2019-12-02T19:03:15+00:00,15.8,20.0,217.8,ADAPTIVE,4.19715027778,3.472
2019-12-02T19:03:19+00:00,15.9,20.0,217.3,ADAPTIVE,4.20094138889,3.48
2019-12-02T19:03:23+00:00,15.8,20.0,217.5,ADAPTIVE,4.20471638889,3.4709999999999996
2019-12-02T19:03:27+00:00,15.7,20.0,217.0,ADAPTIVE,4.20850888889,3.4549999999999996
2019-12-02T19:03:30+00:00,15.8,20.0,217.5,ADAPTIVE,4.21228666667,3.4699999999999998
2019-12-02T19:03:34+00:00,15.8,20.0,217.6,ADAPTIVE,4.21607777778,3.477
2019-12-02T19:03:38+00:00,15.8,20.0,217.9,ADAPTIVE,4.21985472222,3.456
2019-12-02T19:03:42+00:00,15.8,20.0,217.4,ADAPTIVE,4.22364777778,3.48
2019-12-02T19:03:46+00:00,15.8,20.0,217.1,ADAPTIVE,4.22742361111,3.46
2019-12-02T19:03:50+00:00,15.8,20.0,217.9,ADAPTIVE,4.23122166667,3.4589999999999996
2019-12-02T19:03:54+00:00,15.8,20.0,217.1,ADAPTIVE,4.2350019444399996,3.465
2019-12-02T19:03:58+00:00,15.8,20.0,217.5,ADAPTIVE,4.23879444444,3.4739999999999998
2019-12-02T19:04:02+00:00,15.7,20.0,216.9,ADAPTIVE,4.24257055556,3.4509999999999996
2019-12-02T19:04:06+00:00,15.8,20.0,216.7,ADAPTIVE,4.24635861111,3.4619999999999997
2019-12-02T19:04:10+00:00,15.8,20.0,217.3,ADAPTIVE,4.25013055556,3.4669999999999996
2019-12-02T19:04:14+00:00,15.8,20.0,217.2,ADAPTIVE,4.2539211111099995,3.473
2019-12-02T19:04:18+00:00,15.8,20.0,217.0,ADAPTIVE,4.25771055556,3.4619999999999997
2019-12-02T19:04:22+00:00,15.8,20.0,217.3,ADAPTIVE,4.26148694444,3.4669999999999996
2019-12-02T19:04:26+00:00,15.9,20.0,217.1,ADAPTIVE,4.26528027778,3.4789999999999996
2019-12-02T19:04:30+00:00,15.8,20.0,217.4,ADAPTIVE,4.26905666667,3.4629999999999996
2019-12-02T19:04:33+00:00,15.8,20.0,217.2,ADAPTIVE,4.27284805556,3.4669999999999996
2019-12-02T19:04:37+00:00,15.9,20.0,216.5,ADAPTIVE,4.276625,3.464
2019-12-02T19:04:41+00:00,15.9,20.0,217.0,ADAPTIVE,4.28041611111,3.4869999999999997
2019-12-02T19:04:45+00:00,15.8,20.0,216.5,ADAPTIVE,4.28418916667,3.46
2019-12-02T19:04:49+00:00,15.9,20.0,217.3,ADAPTIVE,4.28796805556,3.4779999999999998
2019-12-02T19:04:53+00:00,15.8,20.0,217.0,ADAPTIVE,4.29175916667,3.468
2019-12-02T19:04:57+00:00,15.8,20.0,216.7,ADAPTIVE,4.29553277778,3.465
2019-12-02T19:05:01+00:00,9.5,8.0,217.9,ADAPTIVE,4.299158611109999,2.096
2019-12-02T19:05:05+00:00,8.5,20.0,218.6,ADAPTIVE,4.30112222222,1.867
2019-12-02T19:05:09+00:00,14.0,20.0,217.4,ADAPTIVE,4.30388333333,3.072
2019-12-02T19:05:13+00:00,15.9,20.0,216.9,ADAPTIVE,4.307563333329999,3.484
2019-12-02T19:05:17+00:00,15.9,20.0,217.5,ADAPTIVE,4.31136388889,3.4939999999999998
2019-12-02T19:05:21+00:00,15.9,20.0,218.0,ADAPTIVE,4.31515638889,3.4979999999999998
2019-12-02T19:05:25+00:00,15.9,20.0,217.4,ADAPTIVE,4.31894638889,3.4979999999999998
2019-12-02T19:05:29+00:00,15.9,20.0,217.1,ADAPTIVE,4.32274555556,3.4739999999999998
2019-12-02T19:05:32+00:00,15.8,20.0,217.1,ADAPTIVE,4.326531944439999,3.4619999999999997
2019-12-02T19:05:37+00:00,15.8,20.0,217.2,ADAPTIVE,4.3303313888899995,3.4699999999999998
2019-12-02T19:05:40+00:00,15.8,20.0,217.1,ADAPTIVE,4.334113611109999,3.465
2019-12-02T19:05:44+00:00,15.8,20.0,216.9,ADAPTIVE,4.33790833333,3.4699999999999998
2019-12-02T19:05:48+00:00,15.8,20.0,217.4,ADAPTIVE,4.34169194444,3.465
2019-12-02T19:05:52+00:00,15.8,20.0,217.4,ADAPTIVE,4.34549805556,3.473
2019-12-02T19:05:56+00:00,15.8,20.0,217.0,ADAPTIVE,4.34928305556,3.4549999999999996
2019-12-02T19:06:00+00:00,15.8,20.0,217.1,ADAPTIVE,4.35308277778,3.4699999999999998
2019-12-02T19:06:04+00:00,8.1,8.0,218.5,ADAPTIVE,4.35627111111,1.781
2019-12-02T19:06:09+00:00,11.6,20.0,218.2,ADAPTIVE,4.35849555556,2.556
2019-12-02T19:06:13+00:00,15.6,20.0,217.5,ADAPTIVE,4.36186555556,3.427
2019-12-02T19:06:17+00:00,15.8,20.0,217.4,ADAPTIVE,4.365648333329999,3.4709999999999996
2019-12-02T19:06:20+00:00,15.8,20.0,217.9,ADAPTIVE,4.36945611111,3.4659999999999997
2019-12-02T19:06:24+00:00,15.8,20.0,217.5,ADAPTIVE,4.373245,3.4669999999999996
2019-12-02T19:06:28+00:00,15.9,20.0,217.5,ADAPTIVE,4.37705222222,3.4909999999999997
2019-12-02T19:06:32+00:00,15.9,20.0,217.5,ADAPTIVE,4.38084222222,3.4909999999999997
2019-12-02T19:06:36+00:00,15.9,20.0,217.3,ADAPTIVE,4.38465027778,3.4989999999999997
2019-12-02T19:06:39+00:00,15.8,20.0,217.9,ADAPTIVE,4.38844166667,3.469
2019-12-02T19:06:43+00:00,15.8,20.0,217.7,ADAPTIVE,4.39224916667,3.477
2019-12-02T19:06:47+00:00,15.9,20.0,217.9,ADAPTIVE,4.39604083333,3.4989999999999997
2019-12-02T19:06:51+00:00,15.8,20.0,217.7,ADAPTIVE,4.39984972222,3.4669999999999996
2019-12-02T19:06:55+00:00,15.9,20.0,217.9,ADAPTIVE,4.403644444439999,3.4899999999999998
2019-12-02T19:06:59+00:00,15.8,20.0,218.1,ADAPTIVE,4.40745666667,3.4779999999999998
2019-12-02T19:07:03+00:00,15.9,20.0,217.6,ADAPTIVE,4.41126805556,3.496
2019-12-02T19:07:07+00:00,15.9,20.0,217.9,ADAPTIVE,4.4150599999999995,3.481
2019-12-02T19:07:13+00:00,15.8,20.0,217.7,ADAPTIVE,4.418869444439999,3.468
2019-12-02T19:07:15+00:00,15.9,20.0,217.6,ADAPTIVE,4.42266388889,3.4939999999999998
2019-12-02T19:07:19+00:00,15.9,20.0,218.1,ADAPTIVE,4.426474444439999,3.4939999999999998
2019-12-02T19:07:23+00:00,16.0,20.0,217.6,ADAPTIVE,4.43027138889,3.512
2019-12-02T19:07:27+00:00,15.9,20.0,217.5,ADAPTIVE,4.43407555556,3.4869999999999997
2019-12-02T19:07:31+00:00,15.9,20.0,217.6,ADAPTIVE,4.4378725,3.5
2019-12-02T19:07:35+00:00,15.9,20.0,217.4,ADAPTIVE,4.44166861111,3.4869999999999997
2019-12-02T19:07:39+00:00,15.9,20.0,217.7,ADAPTIVE,4.4454808333299995,3.4949999999999997
2019-12-02T19:07:43+00:00,15.8,20.0,217.6,ADAPTIVE,4.44927722222,3.473
2019-12-02T19:07:47+00:00,15.9,20.0,218.1,ADAPTIVE,4.45309416667,3.5029999999999997
2019-12-02T19:07:51+00:00,15.8,20.0,218.2,ADAPTIVE,4.456899722219999,3.488
2019-12-02T19:07:54+00:00,15.8,20.0,218.0,ADAPTIVE,4.46072277778,3.485
2019-12-02T19:07:58+00:00,15.8,20.0,218.2,ADAPTIVE,4.46454361111,3.485
2019-12-02T19:08:03+00:00,15.9,20.0,218.2,ADAPTIVE,4.46835083333,3.4909999999999997
2019-12-02T19:08:06+00:00,15.8,19.0,218.3,ADAPTIVE,4.47217277778,3.4869999999999997
2019-12-02T19:08:10+00:00,15.9,19.0,218.0,ADAPTIVE,4.47597583333,3.4989999999999997
2019-12-02T19:08:14+00:00,15.9,19.0,217.6,ADAPTIVE,4.47979527778,3.4989999999999997
2019-12-02T19:08:18+00:00,15.8,20.0,217.7,ADAPTIVE,4.48359638889,3.4789999999999996
2019-12-02T19:08:22+00:00,15.9,20.0,217.8,ADAPTIVE,4.487413333329999,3.489
2019-12-02T19:08:26+00:00,16.0,20.0,218.7,ADAPTIVE,4.49122,3.5109999999999997
2019-12-02T19:08:31+00:00,15.9,20.0,218.2,ADAPTIVE,4.49504916667,3.489
2019-12-02T19:08:34+00:00,15.8,20.0,218.2,ADAPTIVE,4.49886111111,3.4859999999999998
2019-12-02T19:08:38+00:00,15.9,20.0,218.4,ADAPTIVE,4.50268777778,3.4939999999999998
2019-12-02T19:08:42+00:00,15.9,20.0,218.7,ADAPTIVE,4.50649916667,3.504
2019-12-02T19:08:46+00:00,15.9,20.0,219.1,ADAPTIVE,4.51033111111,3.493
2019-12-02T19:08:50+00:00,15.9,20.0,218.6,ADAPTIVE,4.51414611111,3.509
2019-12-02T19:08:54+00:00,15.9,20.0,218.7,ADAPTIVE,4.51797944444,3.512
2019-12-02T19:08:57+00:00,15.9,20.0,218.4,ADAPTIVE,4.521794444439999,3.505
2019-12-02T19:09:02+00:00,16.0,20.0,218.6,ADAPTIVE,4.52562944444,3.5269999999999997
2019-12-02T19:09:05+00:00,15.9,20.0,218.7,ADAPTIVE,4.52944555556,3.512
2019-12-02T19:09:09+00:00,15.8,20.0,217.7,ADAPTIVE,4.53327694444,3.4829999999999997
2019-12-02T19:09:14+00:00,15.9,20.0,217.8,ADAPTIVE,4.53708166667,3.4949999999999997
2019-12-02T19:09:17+00:00,15.9,20.0,217.6,ADAPTIVE,4.54090138889,3.5029999999999997
2019-12-02T19:09:21+00:00,15.8,20.0,217.9,ADAPTIVE,4.5447230555600004,3.4859999999999998
2019-12-02T19:09:25+00:00,15.9,20.0,218.4,ADAPTIVE,4.54853111111,3.504
2019-12-02T19:09:29+00:00,15.9,20.0,218.2,ADAPTIVE,4.55235805556,3.5109999999999997
2019-12-02T19:09:33+00:00,15.8,20.0,219.0,ADAPTIVE,4.556185,3.5029999999999997
2019-12-02T19:09:37+00:00,15.9,20.0,219.0,ADAPTIVE,4.5600274999999995,3.513
2019-12-02T19:09:41+00:00,15.9,20.0,219.0,ADAPTIVE,4.56385611111,3.5269999999999997
2019-12-02T19:09:45+00:00,16.0,20.0,218.8,ADAPTIVE,4.5676997222199995,3.5229999999999997
2019-12-02T19:09:49+00:00,15.9,20.0,218.7,ADAPTIVE,4.57152638889,3.506
2019-12-02T19:09:53+00:00,15.9,20.0,218.9,ADAPTIVE,4.57537027778,3.526
2019-12-02T19:09:57+00:00,15.9,20.0,218.9,ADAPTIVE,4.57919861111,3.505
2019-12-02T19:10:01+00:00,15.9,20.0,218.7,ADAPTIVE,4.58304194444,3.521
2019-12-02T19:10:04+00:00,15.9,20.0,219.0,ADAPTIVE,4.58686694444,3.521
2019-12-02T19:10:09+00:00,15.9,20.0,218.7,ADAPTIVE,4.5907058333299995,3.514
2019-12-02T19:10:13+00:00,15.9,20.0,218.8,ADAPTIVE,4.5945308333299995,3.504
2019-12-02T19:10:17+00:00,16.0,20.0,218.8,ADAPTIVE,4.59837166667,3.526
2019-12-02T19:10:21+00:00,15.9,20.0,219.0,ADAPTIVE,4.602199444439999,3.516
2019-12-02T19:10:26+00:00,15.9,20.0,219.0,ADAPTIVE,4.60602888889,3.514
2019-12-02T19:10:28+00:00,15.9,20.0,219.1,ADAPTIVE,4.609875833329999,3.513
2019-12-02T19:10:32+00:00,16.0,20.0,219.1,ADAPTIVE,4.61370527778,3.529
2019-12-02T19:10:36+00:00,15.8,20.0,219.1,ADAPTIVE,4.61755277778,3.4989999999999997
2019-12-02T19:10:40+00:00,15.9,20.0,219.2,ADAPTIVE,4.62138416667,3.514
2019-12-02T19:10:44+00:00,15.9,20.0,219.5,ADAPTIVE,4.62523138889,3.522
2019-12-02T19:10:48+00:00,15.9,20.0,219.4,ADAPTIVE,4.62906722222,3.52
2019-12-02T19:10:52+00:00,15.9,20.0,219.1,ADAPTIVE,4.63292083333,3.5149999999999997
